item_id,timestamp,avg_high_price,avg_low_price,high_volume,low_volume
4522,1770865200,1500,1418,2,2
4542,1770865200,12,11,923,1264
4551,1770865200,1249,952,6,3
4585,1770865200,161213,160914,213,660
4587,1770865200,60144,59152,114,300
4600,1770865200,1500,171,1,2
4627,1770865200,2331,2047,5,31
4675,1770865200,61312,59262,83,190
4694,1770865200,111,103,97312,69961
4695,1770865200,99,95,57270,125341
4696,1770865200,9,9,161952,89784
4697,1770865200,98,95,124218,80781
4698,1770865200,90,85,31004,9575
4699,1770865200,30,29,149086,121584
4708,1770865200,357061,343167,12,15
4710,1770865200,254836,238796,20,30
4712,1770865200,2239490,2189050,30,21
4714,1770865200,1804592,1755940,30,17
4716,1770865200,525957,515123,4,2
4718,1770865200,1883897,1849058,9,9
4720,1770865200,934730,908408,2,2
4722,1770865200,858720,842798,2,3
4724,1770865200,133565,131413,3,7
4726,1770865200,101779,97019,2,13
4728,1770865200,255072,234276,1,8
4730,1770865200,231197,215170,3,12
4732,1770865200,73890,69767,18,4
4734,1770865200,99920,98027,3,6
4736,1770865200,1406526,1377970,45,26
4738,1770865200,637433,618182,18,13
4740,1770865200,159,150,4804,13174
4745,1770865200,132539,128669,16,3
4747,1770865200,100587,95123,2,2
4749,1770865200,323741,316298,12,8
4751,1770865200,336753,329575,55,13
4753,1770865200,117779,114529,7,11
4755,1770865200,100861,95351,2,3
4757,1770865200,177169,170487,3,11
4759,1770865200,317466,299092,23,14
4793,1770865200,275,208,741,1
4798,1770865200,274,273,795,5625
4803,1770865200,1090,1021,3400,1899
4819,1770865200,3,2,28790,7252
4820,1770865200,5,4,40590,3694
4821,1770865200,2667,2270,15,63
4822,1770865200,85,82,66024,42450
4823,1770865200,157,147,33416,33964
4824,1770865200,809,797,38617,3107
4827,1770865200,883,821,6,2
4834,1770865200,57315,48595,146,22
4842,1770865200,950,800,536,148
4844,1770865200,904,697,1,1
4850,1770865200,2000,2000,1,16
4896,1770865200,797146,828778,13,44
5001,1770865200,79,76,172,5
5016,1770865200,997,280,5,6
5075,1770865200,4915,4918,4446,28510
5096,1770865200,6,5,116,65
5097,1770865200,3,2,1438,2
5098,1770865200,10,8,107,31
5100,1770865200,15,11,1077,2561
5101,1770865200,4,3,527,51
5102,1770865200,5,5,17,299
5103,1770865200,8,8,1,21
5104,1770865200,6,5,91,1553
5105,1770865200,40,30,20,26
5106,1770865200,15,12,107,175
5280,1770865200,65,39,653,255
5281,1770865200,125,70,375,1811
5282,1770865200,110,50,117,8
5283,1770865200,16,15,174,647
5285,1770865200,31,38,31,706
5286,1770865200,39,83,155,319
5287,1770865200,49,41,29,59
5288,1770865200,1601,1600,19,847
5289,1770865200,22831,22681,59,781
5290,1770865200,515,395,9,342
5291,1770865200,33,30,12,274
5293,1770865200,12,20,3,196
5294,1770865200,57,36,37,2436
5295,1770865200,23730,23638,3737,3131
5296,1770865200,641,636,1129,2785
5297,1770865200,115,124,358,742
5298,1770865200,555,551,345,1456
5299,1770865200,1430,1387,1076,1272
5300,1770865200,50499,50284,1112,2628
5301,1770865200,3577,3454,1087,680
5302,1770865200,250,226,134,929
5303,1770865200,1158,1132,403,389
5304,1770865200,13143,13077,500,1799
5305,1770865200,4,3,8040,156
5306,1770865200,2,3,16945,1741
5307,1770865200,6,8,11099,9086
5308,1770865200,2,2,11193,3
5309,1770865200,9,6,4080,4991
5310,1770865200,5,4,40,2824
5311,1770865200,24,25,29,226
5312,1770865200,85,81,365,1003
5313,1770865200,94,110,391,462
5314,1770865200,5433,5459,299,889
5315,1770865200,31464,30342,118,1607
5316,1770865200,100201,100072,25,1667
5318,1770865200,2,2,7027,11
5319,1770865200,4,4,4033,1963
5320,1770865200,4,4,793,553
5321,1770865200,68,48,1538,4080
5322,1770865200,5,5,429,116
5323,1770865200,21,18,2231,912
5324,1770865200,3,2,9751,10
5325,1770865200,290,229,43,3
5331,1770865200,251,162,48,10
5341,1770865200,155,149,58,6
5343,1770865200,314,277,43,4
5350,1770865200,6,6,726,387
5354,1770865200,3,3,8839,5
5370,1770865200,481,351,363,17
5371,1770865200,533,500,749,114
5372,1770865200,6417,6154,1515,344
5373,1770865200,32533,31838,1750,179
5374,1770865200,104235,102443,1537,51
5376,1770865200,2,2,12587,75
5386,1770865200,480,457,740,67
5396,1770865200,1243,1016,1529,235
5406,1770865200,450,441,102,90
5416,1770865200,354,240,594,58
5418,1770865200,3,2,168,626
5496,1770865200,319,315,278,4
5499,1770865200,333,131,392,47
5500,1770865200,324,178,258,40
5501,1770865200,2266,2045,1059,127
5502,1770865200,24040,23962,1322,176
5503,1770865200,1173,1025,182,57
5504,1770865200,84,78,201,2397
5516,1770865200,1488,1082,4,3
5521,1770865200,739,713,5878,2626
5523,1770865200,560,250,22,4
5525,1770865200,105,106,334,7665
5527,1770865200,3,2,32,1
5529,1770865200,28,16,19,15
5531,1770865200,30,25,14,1
5541,1770865200,190,100,7,16
5574,1770865200,3051,3111,9,9
5575,1770865200,6201,5999,6,5
5576,1770865200,6080,4714,9,11
5667,1770865200,221,207,1590,4300
5680,1770865200,16828,16774,7,7
5698,1770865200,19481,18550,249,129
5730,1770865200,40000,39528,5,5
5743,1770865200,59523,56500,11,2
5747,1770865200,15686,14256,13,2
5801,1770865200,55555,55555,6,2
5931,1770865200,441,430,7406,1277
5933,1770865200,1679,1500,328,40
5937,1770865200,788,811,12,25
5940,1770865200,3948,3866,474,532
5943,1770865200,2972,2374,2,74
5952,1770865200,4175,4084,2109,2149
5958,1770865200,1023,751,2,1
5970,1770865200,56,56,159,1737
5972,1770865200,1720,1701,5057,7472
5974,1770865200,2258,2220,17943,19529
5980,1770865200,82,82,661,194
5982,1770865200,22,21,19421,54533
5986,1770865200,67,58,356,300
5998,1770865200,668,637,1623,942
6004,1770865200,260,240,106,542
6010,1770865200,305,275,5,5
6016,1770865200,2316,2269,16469,24475
6018,1770865200,323,309,3964,2278
6026,1770865200,400,387,5600,2285
6030,1770865200,595,556,1000,1577
6032,1770865200,7,6,114,432
6034,1770865200,54,49,27726,19268
6036,1770865200,327,268,274,4
6045,1770865200,25,25,55,120
6047,1770865200,30,30,7,111
6049,1770865200,72,72,52,107
6051,1770865200,2944,2809,5,209
6055,1770865200,242,242,1223,403
6130,1770865200,40587,38841,1,22
6135,1770865200,54167,42231,6,6
6139,1770865200,35000,26583,1,5
6141,1770865200,22607,22000,2,3
6155,1770865200,177,175,2,42
6289,1770865200,40,27,6496,7616
6291,1770865200,155,152,18,17
6305,1770865200,750,231,1,1
6306,1770865200,7,6,87211,20154
6311,1770865200,880000,877295,3,7
6319,1770865200,352,295,16,42
6322,1770865200,759,381,9,4
6324,1770865200,559,520,10,7
6326,1770865200,519,416,156,179
6328,1770865200,318,349,76,50
6332,1770865200,270,264,198839,203394
6333,1770865200,122,121,18299,11451
6392,1770865200,1289,250,8,1
6470,1770865200,15,14,50,35
6522,1770865200,2477,2335,40,107
6523,1770865200,415337,406204,22,6
6524,1770865200,432216,421724,20,13
6525,1770865200,95354,60000,4,1
6528,1770865200,259130,251933,17,31
6562,1770865200,63854,62713,3,3
6568,1770865200,533514,523648,33,24
6571,1770865200,2264681,2206687,2,8
6573,1770865200,2300000,2283746,5,7
6585,1770865200,2232595,2186904,109,90
6619,1770865200,1139,600,1,3
6625,1770865200,3750,2000,4,1
6667,1770865200,25,23,24,416
6685,1770865200,8462,8252,29866,23664
6687,1770865200,6263,6174,105,14751
6689,1770865200,4367,4003,1,63
6691,1770865200,2030,2015,3,6
6693,1770865200,5096,5054,8013,12578
6697,1770865200,40,20,8981,1
6705,1770865200,227,218,200,1557
6724,1770865200,47351,46000,8,5
6729,1770865200,13779,13673,100,1914
6731,1770865200,918876,889604,37,48
6733,1770865200,2933338,2866995,45,40
6735,1770865200,58498,56603,30,35
6737,1770865200,3085230,3020986,86,48
6739,1770865200,86601,84251,29,40
6760,1770865200,11027,9000,2,1
6809,1770865200,42577,38846,8,5
6812,1770865200,2146,2100,270,944
6889,1770865200,2955326,2885391,37,41
6914,1770865200,2194994,2142043,16,11
6916,1770865200,1616618,1558332,4,8
6918,1770865200,1319150,1269849,11,3
6920,1770865200,395415,386825,13,30
6922,1770865200,833237,770057,3,8
6924,1770865200,2027252,1953000,2,7
7054,1770865200,200,200,2,93
7060,1770865200,1847,1787,7131,1581
7114,1770865200,278,241,5,97
7126,1770865200,343,343,2,1
7158,1770865200,133969,130843,18,32
7159,1770865200,636,715,13,3
7178,1770865200,103,82,29,34
7198,1770865200,119,91,160,361
7208,1770865200,598,576,230,240
7218,1770865200,764,750,2815,4993
7327,1770865200,22000,6500,1,2
7329,1770865200,196,73,612,943
7330,1770865200,68,66,265,677
7331,1770865200,103,79,414,623
7336,1770865200,77775,74037,5,4
7342,1770865200,36195,32315,4,5
7354,1770865200,32608,31402,1,2
7360,1770865200,37499,33001,2,2
7370,1770865200,5000,4617,2,1
7372,1770865200,4335,4288,1,1
7374,1770865200,6230,6884,1,1
7378,1770865200,40000,36662,2,2
7380,1770865200,11284,8000,5,3
7388,1770865200,40953,49786,1,1
7392,1770865200,46833,45556,2,1
7396,1770865200,48473,42950,7,3
7398,1770865200,54386,47275,9,4
7399,1770865200,74250,71967,9,7
7416,1770865200,6241,6169,671,1286
7418,1770865200,5836,5514,944,2621
7445,1770865200,20137,14502,6,1
7566,1770865200,581,452,62,16
7650,1770865200,2000,2000,10,1
7660,1770865200,1100,1100,2,2
7936,1770865200,1,2,900488,100
7944,1770865200,247,237,17839,52669
7946,1770865200,291,291,11172,11922
8007,1770865200,605,588,11217,3717
8008,1770865200,499,473,4732,9885
8009,1770865200,725,692,3589,43179
8010,1770865200,598,566,3743,14821
8011,1770865200,806,780,1669,10443
8012,1770865200,409,404,199,61
8013,1770865200,619,610,77839,17808
8015,1770865200,884,872,5982,614
8429,1770865200,83419,61160,5,2
8431,1770865200,1557,1557,25,4
8778,1770865200,463,452,82882,93477
8780,1770865200,923,909,17716,68690
8782,1770865200,2065,2039,130874,68021
8784,1770865200,140644,137659,238,99
8786,1770865200,342055,340656,224,51
8788,1770865200,1004367,996325,109,17
8790,1770865200,509,478,3771,397
8792,1770865200,940,932,206,2572
8794,1770865200,310,299,28,32
8837,1770865200,549,526,5,5
8878,1770865200,7005,5629,1,2
8880,1770865200,5000,2850,13,5
8882,1770865200,5,5,35277,1217
8901,1770865200,809944,790730,9,11
8921,1770865200,828643,803229,36,12
9028,1770865200,1007,994,1,57
9030,1770865200,175,174,43,15
9038,1770865200,200,199,12,60
9040,1770865200,776,741,77,1423
9075,1770865200,74,73,670909,118076
9140,1770865200,14,14,9869,454
9141,1770865200,70,73,2123,2210
9142,1770865200,28,27,18724,20931
9143,1770865200,174,171,52897,25920
9144,1770865200,154,150,121084,122467
9174,1770865200,920,460,158,10
9183,1770865200,1146,1013,12,2
9185,1770865200,9387,9110,141,181
9188,1770865200,66,72,10,2769
9189,1770865200,8,8,558,2473
9190,1770865200,61,56,11655,6448
9191,1770865200,112,110,55988,7758
9192,1770865200,189,183,18142,22342
9193,1770865200,614,629,2537,60011
9194,1770865200,8239,8220,3348,18742
9236,1770865200,53,50,500,20
9239,1770865200,4,4,22693,5798
9240,1770865200,29,26,5808,10684
9241,1770865200,25,23,7767,5872
9242,1770865200,179,176,87467,72215
9243,1770865200,164,158,85637,55558
9244,1770865200,435,425,49256,56559
9245,1770865200,8437,8454,5055,24260
9336,1770865200,172,167,63330,6401
9337,1770865200,49,46,5985,400
9338,1770865200,98,88,21919,7001
9339,1770865200,293,279,31970,15601
9340,1770865200,389,385,63397,2700
9341,1770865200,837,809,26226,86109
9342,1770865200,8558,8516,21547,6510
9375,1770865200,30,26,200,50
9378,1770865200,71,68,2789,10240
9380,1770865200,201,198,15079,6493
9381,1770865200,198,180,13067,61711
9416,1770865200,963,688,10,28
9418,1770865200,1027,1011,3,1
9419,1770865200,1934,1869,272,62
9431,1770865200,9108,9108,26,53
9465,1770865200,9252,9250,1,11
9470,1770865200,1023628,972701,4,3
9638,1770865200,2406,1984,5,1
9672,1770865200,5142,4419,12,5
9674,1770865200,7011,6741,20,22
9676,1770865200,9877,7780,29,35
9731,1770865200,65000,54676,9,9
9735,1770865200,34,31,328,2016
9739,1770865200,342,299,744,452
9741,1770865200,238,230,1,1514
9743,1770865200,64,64,11,1
9986,1770865200,29,25,65,7
10006,1770865200,14,14,33,14
10008,1770865200,55,52,598,2
10010,1770865200,2,11,1637,374
10012,1770865200,2,2,75,29
10016,1770865200,2200,1811,275,147
10029,1770865200,71,56,41,5
10033,1770865200,736,714,4746,7367
10034,1770865200,1054,1036,19269,46192
10065,1770865200,14007,11629,3,3
10069,1770865200,1616,1310,9,4
10071,1770865200,717,525,1,2
10075,1770865200,1749,1100,65,31
10081,1770865200,2112,2012,1,1
10091,1770865200,1,1,39385,24000
10097,1770865200,39,39,7,7
10099,1770865200,1127,458,54,15
10103,1770865200,222,210,14,5
10115,1770865200,104,103,80,306
10127,1770865200,189,165,12,244
10129,1770865200,550,349,3,17
10132,1770865200,3118,12550,3,2
10136,1770865200,100,100,25,133
10142,1770865200,11,10,3940,1275
10143,1770865200,3,3,11629,6725
10146,1770865200,93,69,126,2
10147,1770865200,47,45,169,15
10148,1770865200,208,202,13,7
10149,1770865200,3916,200,1,14
10150,1770865200,55,52,5,1
10280,1770865200,2808,2617,2,5
10282,1770865200,874,761,2,1
10284,1770865200,1576,1275,2,8
10286,1770865200,68683,61645,19,2
10288,1770865200,22567,20464,6,4
10290,1770865200,22083,20510,5,3
10292,1770865200,21394,20794,1,1
10294,1770865200,22355,21348,3,3
10296,1770865200,2111,2048,2,2
10316,1770865200,5503,4002,7,3
10320,1770865200,19500,7389,1,1
10322,1770865200,31567,21425,5,2
10326,1770865200,56,68,178,563
10327,1770865200,65,80,120,586
10364,1770865200,19997,18190,4,18
10368,1770865200,120102,110697,9,11
10370,1770865200,122822,117586,5,6
10372,1770865200,236682,226261,8,2
10374,1770865200,65451,63675,5,6
10376,1770865200,21159,19000,3,3
10378,1770865200,109015,96229,6,5
10380,1770865200,177441,168483,7,5
10382,1770865200,93450,75217,8,6
10384,1770865200,51064,48021,9,8
10386,1770865200,111995,105576,14,10
10388,1770865200,207071,195308,15,13
10390,1770865200,65937,60001,8,3
10394,1770865200,3051979,2997023,6,4
10422,1770865200,4500,1553,1,1
10440,1770865200,3896,2600,2,1
10442,1770865200,2871,2600,3,1
10444,1770865200,5050,2600,2,1
10446,1770865200,25000,17787,4,5
10448,1770865200,9011,8948,3,4
10450,1770865200,14500,13228,2,6
10452,1770865200,7894,6700,3,2
10454,1770865200,6090,5715,6,5
10456,1770865200,9709,9533,3,3
10460,1770865200,90076,76500,2,1
10462,1770865200,71236,58529,2,2
10466,1770865200,43765,35000,2,2
10470,1770865200,900,359,3,2
10472,1770865200,4009,2050,7,3
10474,1770865200,3618,999,5,2
10476,1770865200,5823,5776,1412,5841
10496,1770865200,1625,1158,23,3
10564,1770865200,85309,76525,6,13
10589,1770865200,35500,27880,1,4
10810,1770865200,717,678,3154,361
10822,1770865200,1542,801,12,2
10826,1770865200,2148,1637,13,4
10828,1770865200,51093,49570,148,353
10925,1770865200,19031,18773,2314,2637
10931,1770865200,6000,4129,1,3
10954,1770865200,5000,2162,1,3
10973,1770865200,735,700,18,12
10981,1770865200,1400,1165,24,1
10999,1770865200,571,561,7,6
11037,1770865200,328758,316988,13,12
11061,1770865200,3345,4093,9,10
11065,1770865200,496,250,9,2
11069,1770865200,239,222,11655,7479
11076,1770865200,741,761,179,536
11079,1770865200,856,834,101,97
11085,1770865200,1143,1136,2934,2706
11090,1770865200,2297,2241,499,1394
11092,1770865200,1991,1972,2124,6357
11105,1770865200,12158,11905,141,21
11113,1770865200,11923,11922,6,345
11115,1770865200,11521,11514,2693,1887
11118,1770865200,12391,12028,310,3
11126,1770865200,12064,12047,8679,8516
11128,1770865200,2252491,2219998,22,20
11133,1770865200,2284798,2228847,24,25
11200,1770865200,36131,35000,2,5
11212,1770865200,2451,2414,69869,40641
11229,1770865200,3677,3679,4733,1621
11230,1770865200,1495,1461,129627,97029
11232,1770865200,1751,1724,26865,53748
11234,1770865200,2284,2455,416,41
11235,1770865200,1183667,1147113,9,26
11237,1770865200,2492,2399,23486,66263
11238,1770865200,1346,1199,900,127
11240,1770865200,1299,1224,3180,105
11242,1770865200,1890,1872,5351,2538
11248,1770865200,3441,3407,13954,11793
11250,1770865200,4046,3950,3578,7653
11252,1770865200,23209,23003,303,1962
11254,1770865200,40695,40251,898,846
11256,1770865200,383862,369137,34,156
11260,1770865200,626,622,2215,14509
11284,1770865200,3853624,3774779,66,57
11286,1770865200,3803272,3800000,4,6
11328,1770865200,2,4,12453,39009
11330,1770865200,5,5,30212,11724
11332,1770865200,13,15,14467,12681
11334,1770865200,7,9,11500,15330
11335,1770865200,59269032,57591616,1,3
11377,1770865200,12300,11801,1,111
11465,1770865200,6500,5434,10,6
11485,1770865200,722,710,1,4
11493,1770865200,2694,2550,100,158
11785,1770865200,31021321,30445806,21,20
11787,1770865200,54515,50000,3,6
11791,1770865200,7723741,7625368,7,6
11798,1770865200,568111,554022,118,90
11802,1770865200,8946166,8759854,37,45
11804,1770865200,20706277,20301917,53,43
11806,1770865200,28210862,27871083,15,14
11808,1770865200,18008888,17651730,18,14
11818,1770865200,170445,158055,2,6
11820,1770865200,156193,155777,2,14
11822,1770865200,177527,170162,3,13
11824,1770865200,1412372,1314602,7,80
11826,1770865200,8926946,8719578,12,20
11828,1770865200,34122744,33503919,8,11
11830,1770865200,25515995,25133260,9,11
11832,1770865200,26705356,26389594,57,69
11834,1770865200,18198833,18032683,59,61
11836,1770865200,547420,537682,17,11
11838,1770865200,320835,306875,24,23
11840,1770865200,333512,327389,172,379
11875,1770865200,59,59,25605,20120
11889,1770865200,1665095,1627889,6,15
11902,1770865200,40217,39820,3,15
11905,1770865200,645965,625687,33,13
11908,1770865200,39922,41871,6,13
11920,1770865200,487221,480633,63,100
11924,1770865200,1875386,1832158,9,10
11926,1770865200,3938389,3858498,21,16
11936,1770865200,1612,1552,7275,9126
11940,1770865200,5,4,14540,6006
11943,1770865200,3856,3693,1331,4554
11951,1770865200,814,786,4498,759
11957,1770865200,299,208,338,5
11959,1770865200,2672,2648,41072,10838
11968,1770865200,12391,12000,326,134
11972,1770865200,12494,12103,657,183
11978,1770865200,11854,11606,3116,29840
11980,1770865200,13305,13055,4854,925
11992,1770865200,206,202,40,133
11994,1770865200,47,43,11000,1883
11998,1770865200,2674031,2609606,11,8
12000,1770865200,2757489,2720278,15,8
12002,1770865200,765930,746711,93,55
12004,1770865200,330451,324553,31,34
12193,1770865200,45432,43267,2,2
12197,1770865200,12500,10000,4,3
12199,1770865200,4000,2723,7,3
12203,1770865200,9800,7931,3,3
12207,1770865200,12999,11556,1,3
12257,1770865200,9500,1500,7,2
12259,1770865200,4898,3403,2,20
12261,1770865200,11000,9000,3,1
12267,1770865200,43614,35205,2,1
12271,1770865200,8355,6860,5,9
12273,1770865200,21136,18448,7,6
12279,1770865200,1555,1515,1,2
12297,1770865200,4096,3565,8,51
12321,1770865200,5000,3767,4,1
12331,1770865200,5926,5926,1,3
12341,1770865200,29986,3667,2,3
12351,1770865200,101742,87321,2,2
12357,1770865200,136401,99000,1,2
12375,1770865200,3592,2026,2,3
12381,1770865200,18631,17697,1,1
12389,1770865200,16383238,15915894,2,5
12402,1770865200,39996,39028,358,239
12403,1770865200,8602,8209,338,173
12404,1770865200,1109,1058,170,1097
12405,1770865200,2909,2380,358,360
12406,1770865200,16686,16011,468,328
12407,1770865200,990,989,80,265
12408,1770865200,3030,2921,255,112
12409,1770865200,2419,2373,317,172
12410,1770865200,1983,1728,410,515
12411,1770865200,1462,1200,226,192
12412,1770865200,309000,280001,1,2
12432,1770865200,119997,106510,1,2
12434,1770865200,226060,242822,1,3
12439,1770865200,34995,14491,1,1
12447,1770865200,56103,33978,1,3
12451,1770865200,152284,158198,3,1
12453,1770865200,204342,195247,1,1
12455,1770865200,111614,106901,1,1
12460,1770865200,45498,42275,2,4
12462,1770865200,56663,49255,3,1
12466,1770865200,58717,53689,2,1
12468,1770865200,68330,58129,3,5
12472,1770865200,38159,38844,1,2
12474,1770865200,37982,37926,1,1
12480,1770865200,123467,121234,5,2
12482,1770865200,41224,37501,1,1
12486,1770865200,39227,38061,1,1
12490,1770865200,43265,36067,7,6
12492,1770865200,125717,128404,6,10
